Model,No_Of_VMs,Prompt,Token_Length,Response_Time_ms,Throughput_tok_s,VM1_metrics
bigscience/bloomz-560m,1,Identify metrics guidelines uses guidelines mathematics methods?,9,1600.23,6.874,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.7,""count"":16,""max"":98.7,""min"":98.7},""flow_recv_mb"":{""avg"":0.002,""count"":16,""max"":0.030298233032226562,""min"":0.0},""flow_sent_mb"":{""avg"":0.002,""count"":16,""max"":0.03180885314941406,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.656,""count"":16,""max"":7.5860998828965505,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":16,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4309.312,""count"":16,""max"":4310,""min"":4309},""petals_cpu_percent"":{""avg"":29.744,""count"":16,""max"":89.2,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":16,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":16,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":16,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Name tools security renewable briefly on beginner in?,9,1603.78,6.859,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.7,""count"":20,""max"":98.8,""min"":98.6},""flow_recv_mb"":{""avg"":0.003,""count"":20,""max"":0.038970947265625,""min"":0.0},""flow_sent_mb"":{""avg"":0.006,""count"":20,""max"":0.050136566162109375,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.755,""count"":20,""max"":9.864729260012728,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":20,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4309.95,""count"":20,""max"":4310,""min"":4309},""petals_cpu_percent"":{""avg"":47.705,""count"":20,""max"":85.9,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":20,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":20,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":20,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Provide global internet applications management business?,8,1525.13,6.557,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":93.217,""count"":18,""max"":98.7,""min"":0.0},""flow_recv_mb"":{""avg"":0.004,""count"":18,""max"":0.03389930725097656,""min"":0.0},""flow_sent_mb"":{""avg"":0.006,""count"":18,""max"":0.05008697509765625,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.07,""count"":18,""max"":9.349480290690755,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":18,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4309.889,""count"":18,""max"":4310,""min"":4309},""petals_cpu_percent"":{""avg"":41.189,""count"":18,""max"":164.0,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":18,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":18,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":18,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Outline with security common concepts metrics history climate?,10,1389.87,7.914,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.7,""count"":19,""max"":98.7,""min"":98.7},""flow_recv_mb"":{""avg"":0.002,""count"":19,""max"":0.01573467254638672,""min"":0.0},""flow_sent_mb"":{""avg"":0.002,""count"":19,""max"":0.01573467254638672,""min"":0.0},""flow_throughput_mbps"":{""avg"":2.192,""count"":19,""max"":28.035258419674225,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":19,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4309.947,""count"":19,""max"":4310,""min"":4309},""petals_cpu_percent"":{""avg"":43.447,""count"":19,""max"":115.3,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":19,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":19,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":19,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Explain on definition mathematics drawbacks best definition digital advanced?,12,2698.82,5.929,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":94.236,""count"":33,""max"":98.8,""min"":0.0},""flow_recv_mb"":{""avg"":0.004,""count"":33,""max"":0.0404052734375,""min"":0.0},""flow_sent_mb"":{""avg"":0.005,""count"":33,""max"":0.04736328125,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.266,""count"":33,""max"":21.557211936692585,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":33,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4310.0,""count"":33,""max"":4310,""min"":4310},""petals_cpu_percent"":{""avg"":42.688,""count"":33,""max"":95.3,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":33,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":33,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":33,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Discuss algebra anthropology strategies classical the core economics geometry solutions?,13,2036.09,7.367,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.736,""count"":25,""max"":98.8,""min"":98.7},""flow_recv_mb"":{""avg"":0.003,""count"":25,""max"":0.03596019744873047,""min"":0.0},""flow_sent_mb"":{""avg"":0.005,""count"":25,""max"":0.05507659912109375,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.403,""count"":25,""max"":14.045962109578962,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":25,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4310.0,""count"":25,""max"":4310,""min"":4310},""petals_cpu_percent"":{""avg"":39.688,""count"":25,""max"":81.5,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":25,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":25,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":25,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Explain energy techniques weather medieval for?,8,1484.83,6.735,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.705,""count"":21,""max"":98.8,""min"":98.7},""flow_recv_mb"":{""avg"":7.861,""count"":21,""max"":165.01735305786133,""min"":0.0},""flow_sent_mb"":{""avg"":7.861,""count"":21,""max"":165.01735305786133,""min"":0.0},""flow_throughput_mbps"":{""avg"":128925.307,""count"":21,""max"":2707405.899324762,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":21,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4310.048,""count"":21,""max"":4311,""min"":4310},""petals_cpu_percent"":{""avg"":31.729,""count"":21,""max"":90.0,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":21,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":21,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":21,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Contrast linguistics anthropology biology within robotics beyond medieval?,13,1600.45,8.748,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.711,""count"":19,""max"":98.8,""min"":98.7},""flow_recv_mb"":{""avg"":0.002,""count"":19,""max"":0.03222846984863281,""min"":0.0},""flow_sent_mb"":{""avg"":0.002,""count"":19,""max"":0.03499031066894531,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.482,""count"":19,""max"":7.948574278385718,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":19,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4310.0,""count"":19,""max"":4310,""min"":4310},""petals_cpu_percent"":{""avg"":38.753,""count"":19,""max"":100.4,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":19,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":19,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":19,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Explain applied security environment agriculture advanced technology computing?,10,1760.65,6.816,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.719,""count"":21,""max"":98.8,""min"":98.7},""flow_recv_mb"":{""avg"":0.004,""count"":21,""max"":0.049553871154785156,""min"":0.0},""flow_sent_mb"":{""avg"":0.005,""count"":21,""max"":0.053549766540527344,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.502,""count"":21,""max"":4.800950694518851,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":21,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4310.048,""count"":21,""max"":4311,""min"":4310},""petals_cpu_percent"":{""avg"":40.062,""count"":21,""max"":90.7,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":21,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":21,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":21,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Show to approaches essential linguistics professional law?,9,1177.29,8.494,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.708,""count"":13,""max"":98.8,""min"":98.7},""flow_recv_mb"":{""avg"":0.005,""count"":13,""max"":0.04117012023925781,""min"":0.0},""flow_sent_mb"":{""avg"":0.006,""count"":13,""max"":0.04183769226074219,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.902,""count"":13,""max"":5.566843730877291,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":13,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4310.0,""count"":13,""max"":4310,""min"":4310},""petals_cpu_percent"":{""avg"":33.046,""count"":13,""max"":96.10000000000001,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":13,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":13,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":13,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Give theoretical minor guidelines definition concepts patterns statistics essential?,10,1724.84,6.957,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.7,""count"":21,""max"":98.7,""min"":98.7},""flow_recv_mb"":{""avg"":0.004,""count"":21,""max"":0.04943370819091797,""min"":0.0},""flow_sent_mb"":{""avg"":0.006,""count"":21,""max"":0.052092552185058594,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.89,""count"":21,""max"":7.99213655769741,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":21,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4311.333,""count"":21,""max"":4312,""min"":4310},""petals_cpu_percent"":{""avg"":40.324,""count"":21,""max"":88.7,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":21,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":21,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":21,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Describe main chemistry advanced intermediate environment major?,9,1576.16,6.979,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.7,""count"":25,""max"":98.7,""min"":98.7},""flow_recv_mb"":{""avg"":0.003,""count"":25,""max"":0.04210186004638672,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":25,""max"":0.04465770721435547,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.383,""count"":25,""max"":4.169457700443501,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":25,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4311.48,""count"":25,""max"":4312,""min"":4310},""petals_cpu_percent"":{""avg"":42.016,""count"":25,""max"":92.5,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":25,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":25,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":25,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Discuss briefly finance major during with?,8,1967.5,5.591,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":94.223,""count"":22,""max"":98.8,""min"":0.0},""flow_recv_mb"":{""avg"":0.003,""count"":22,""max"":0.043824195861816406,""min"":0.0},""flow_sent_mb"":{""avg"":0.005,""count"":22,""max"":0.04783821105957031,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.462,""count"":22,""max"":4.436469407749452,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":22,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4311.045,""count"":22,""max"":4312,""min"":4311},""petals_cpu_percent"":{""avg"":35.909,""count"":22,""max"":84.6,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":22,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":22,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":22,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Describe steps clearly management patterns networks anthropology industrial sociology?,13,1584.57,8.835,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.729,""count"":17,""max"":98.8,""min"":98.7},""flow_recv_mb"":{""avg"":0.005,""count"":17,""max"":0.0574951171875,""min"":0.0},""flow_sent_mb"":{""avg"":0.005,""count"":17,""max"":0.05852508544921875,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.043,""count"":17,""max"":13.548823648442687,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":17,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4310.941,""count"":17,""max"":4311,""min"":4310},""petals_cpu_percent"":{""avg"":35.718,""count"":17,""max"":89.8,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":17,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":17,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":17,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Describe robotics security common on uses now ancient?,11,1812.98,7.171,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":97.175,""count"":20,""max"":98.8,""min"":66.7},""flow_recv_mb"":{""avg"":0.004,""count"":20,""max"":0.04207420349121094,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":20,""max"":0.04447746276855469,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.486,""count"":20,""max"":6.541166074380201,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":20,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4311.0,""count"":20,""max"":4311,""min"":4311},""petals_cpu_percent"":{""avg"":35.3,""count"":20,""max"":79.0,""min"":0.0},""petals_mem_mb"":{""avg"":10528.5,""count"":20,""max"":10529,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":20,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":20,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Summarize ecology analysis for core applied metrics anthropology?,13,2002.76,7.49,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.727,""count"":26,""max"":98.8,""min"":98.7},""flow_recv_mb"":{""avg"":0.003,""count"":26,""max"":0.03345489501953125,""min"":0.0},""flow_sent_mb"":{""avg"":0.005,""count"":26,""max"":0.055027008056640625,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.485,""count"":26,""max"":22.455983278892152,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":26,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4311.308,""count"":26,""max"":4312,""min"":4311},""petals_cpu_percent"":{""avg"":49.981,""count"":26,""max"":89.5,""min"":0.0},""petals_mem_mb"":{""avg"":10529.0,""count"":26,""max"":10529,""min"":10529},""petals_proc_count"":{""avg"":10.0,""count"":26,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":26,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Name during analysis literature beyond to?,7,1863.36,5.367,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.748,""count"":23,""max"":98.8,""min"":98.7},""flow_recv_mb"":{""avg"":0.003,""count"":23,""max"":0.045777320861816406,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":23,""max"":0.04745960235595703,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.844,""count"":23,""max"":8.65082091358612,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":23,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4311.957,""count"":23,""max"":4312,""min"":4311},""petals_cpu_percent"":{""avg"":31.309,""count"":23,""max"":102.1,""min"":0.0},""petals_mem_mb"":{""avg"":10529.0,""count"":23,""max"":10529,""min"":10529},""petals_proc_count"":{""avg"":10.0,""count"":23,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":23,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Define technology rural engineering practical geometry?,7,1503.17,5.987,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.771,""count"":21,""max"":100.0,""min"":98.7},""flow_recv_mb"":{""avg"":7.887,""count"":21,""max"":165.54955101013184,""min"":0.0},""flow_sent_mb"":{""avg"":11.555,""count"":21,""max"":242.58583641052246,""min"":0.0},""flow_throughput_mbps"":{""avg"":107080.875,""count"":21,""max"":2248666.9798978865,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":21,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4312.0,""count"":21,""max"":4312,""min"":4312},""petals_cpu_percent"":{""avg"":31.352,""count"":21,""max"":84.2,""min"":0.0},""petals_mem_mb"":{""avg"":10529.0,""count"":21,""max"":10529,""min"":10529},""petals_proc_count"":{""avg"":10.0,""count"":21,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":21,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Summarize by through about management marketing?,9,1597.65,6.885,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":96.824,""count"":17,""max"":98.8,""min"":66.7},""flow_recv_mb"":{""avg"":0.004,""count"":17,""max"":0.044803619384765625,""min"":0.0},""flow_sent_mb"":{""avg"":0.007,""count"":17,""max"":0.05008697509765625,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.369,""count"":17,""max"":15.968332167342552,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":17,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4312.0,""count"":17,""max"":4312,""min"":4312},""petals_cpu_percent"":{""avg"":39.947,""count"":17,""max"":78.2,""min"":0.0},""petals_mem_mb"":{""avg"":10529.0,""count"":17,""max"":10529,""min"":10529},""petals_proc_count"":{""avg"":10.0,""count"":17,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":17,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Provide weather industrial steps modern by hardware rural?,10,1878.39,6.388,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.757,""count"":23,""max"":100.0,""min"":98.7},""flow_recv_mb"":{""avg"":0.002,""count"":23,""max"":0.041584014892578125,""min"":0.0},""flow_sent_mb"":{""avg"":0.003,""count"":23,""max"":0.042057037353515625,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.411,""count"":23,""max"":26.9925054265352,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":23,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4312.0,""count"":23,""max"":4312,""min"":4312},""petals_cpu_percent"":{""avg"":38.048,""count"":23,""max"":89.1,""min"":0.0},""petals_mem_mb"":{""avg"":10529.0,""count"":23,""max"":10529,""min"":10529},""petals_proc_count"":{""avg"":10.0,""count"":23,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":23,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,List digital methods with for sports weather methods?,9,1653.33,6.653,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":93.217,""count"":18,""max"":98.7,""min"":0.0},""flow_recv_mb"":{""avg"":0.004,""count"":18,""max"":0.0374603271484375,""min"":0.0},""flow_sent_mb"":{""avg"":0.005,""count"":18,""max"":0.03879737854003906,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.621,""count"":18,""max"":22.51396690204239,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":18,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4312.0,""count"":18,""max"":4312,""min"":4312},""petals_cpu_percent"":{""avg"":34.85,""count"":18,""max"":84.0,""min"":0.0},""petals_mem_mb"":{""avg"":10529.0,""count"":18,""max"":10529,""min"":10529},""petals_proc_count"":{""avg"":10.0,""count"":18,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":18,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Summarize overview networks theoretical causes analysis weather business?,11,2261.93,6.189,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.692,""count"":24,""max"":98.7,""min"":98.6},""flow_recv_mb"":{""avg"":4.015,""count"":24,""max"":96.27253437042236,""min"":0.0},""flow_sent_mb"":{""avg"":0.003,""count"":24,""max"":0.05111217498779297,""min"":0.0},""flow_throughput_mbps"":{""avg"":23523.233,""count"":24,""max"":564548.1118706347,""min"":0.0},""memory_percent"":{""avg"":54.6,""count"":24,""max"":54.6,""min"":54.6},""memory_used_mb"":{""avg"":4312.0,""count"":24,""max"":4312,""min"":4312},""petals_cpu_percent"":{""avg"":41.267,""count"":24,""max"":122.9,""min"":0.0},""petals_mem_mb"":{""avg"":10529.0,""count"":24,""max"":10529,""min"":10529},""petals_proc_count"":{""avg"":10.0,""count"":24,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":24,""max"":179,""min"":179}}}"
